"Y","X1","X2","X3","X4"
1.70377467447877,0.72209064126622,0.182796549775391,0.326142503660721,1.64187400909446
-1.46621327788454,-0.492458502153233,0.514301991326545,0.127625483511642,-1.25444062581975
2.11024479418859,0.640297171378965,-1.70610574922642,1.59693058085189,2.05222437965198
0.409268998369809,-0.578362139008004,-1.14185692334241,1.43373187004138,-0.38752890021667
-0.267558302961451,-1.74698265353561,-0.980720351589031,-0.395107101501851,-1.05703942094479
-0.218744495689065,-1.28517513497483,-0.938699582015814,0.534292745390109,0.179106133525969
-3.05848111093813,0.318247637389987,-1.7515875526988,-0.425858921180917,0.350833882078973
-2.94385810682106,-0.630248864622299,-0.10626684393291,-2.07945946436025,-1.22605614981023
0.860864118706044,-1.66247008376766,1.38680482978468,0.239101989868723,-0.2060503184476
-0.686179664824723,0.210480181535152,0.0418015428333454,-0.609164695242741,1.28582270027656
-0.164574060658545,-0.95645181715391,0.0260792045547554,0.692965022268694,-0.157818516596872
0.0333687306194569,-0.346027649512155,1.25643431758756,0.387159049974989,0.380869260114773
-1.57182058216955,-0.0468413617653056,-0.318663074771939,0.292127503694523,0.0173424315168174
1.44482834945623,0.359226923437012,1.52131680818863,0.862397677746355,1.27437863897014
1.27034763634306,-1.23548249640615,-0.0670432821065086,1.08497009703879,-2.28658831173031
1.55983568798693,0.637696322862644,-0.206047067320105,1.13022282183681,0.106069121661754
0.94900764318609,1.60407124830765,0.164203704019471,0.813503742648445,-1.44727438468158
-0.30383740899471,-0.636723661921434,0.620598081240271,-0.900547116881201,-1.54123336847216
-0.777359112948093,0.0351062148416165,-0.915081239397668,1.12757572443564,1.72650448651993
-1.87628714925574,-0.554664925326583,-1.26033126716143,-1.75431252627155,-0.512530614250442
0.698377460329909,-0.0986258209933392,0.548113099737883,0.283251639391519,0.387637599817062
1.49850332245603,-0.00195270563322544,1.08527353687346,0.235944721754431,1.06577619521064
-1.00830934753954,0.692546378038989,-0.555393054558493,0.702676623050998,0.184977365095528
-0.878850541151165,2.06615561686371,-0.629768347718444,-0.859608149720215,-0.983764226428778
1.81494285478513,0.709202735707451,-1.00762555810901,1.86320032939209,0.756267825605464
-1.21646108035247,-1.55137513109544,-0.25926514614611,-0.338904506086376,-0.805866676381583
-0.144881097182947,0.907045722716881,-0.548544333320876,0.224576923703682,0.341847671549236
1.02084704347512,0.161402795915607,-0.068927626788727,0.80161756897919,-1.71124809962716
-1.10584455472763,0.0369601368942744,-0.445804087024739,-0.668030792285617,0.465826925739461
1.0751513966563,-0.86889864691418,0.368665956750694,1.16323178800005,-0.41814132234544
0.647510178638893,0.92207147972704,-0.425520487530696,-0.835784827709839,0.450429446632674
-2.19086191072987,0.0307514481649998,-2.51806665074611,-1.10912771559472,-1.12637310784366
-1.23569440373021,0.276813185859612,-0.486160057213209,0.61096065592401,0.195739453824893
1.898367516573,1.66398684954232,-0.767728996820068,0.33239147534507,0.442617107334627
-1.31238110390694,-1.41851993406726,0.36038518939237,0.932036938861229,-0.912854540674522
1.37853192710656,-0.883234253624777,0.105680199671041,1.0049159271851,-0.0483094534589333
2.50873219840112,0.756020430654338,2.06450846491665,0.539660061910773,-0.813105970566394
-0.370630820623249,-0.510593071694514,-0.148643972237032,-0.0643328163512502,0.684730776831294
3.47315640316492,0.472680071443318,0.709572117086622,0.0432386642387583,2.54727272657095
-1.97191913883837,-0.124503035814135,-0.625984489078504,0.454641884478337,1.26085912591988
2.33528453981145,-1.29461335158124,1.42137369663436,-0.128621488120058,-0.487019928080106
0.780286818994941,2.2688772312086,0.719558573638833,0.105926020675148,-0.583864816299032
-1.828502441521,-0.65793172077654,0.069858853085536,-1.27439665059161,-0.786967453249232
